project_id,risk_score,is_anomaly
P00083430,50.36,True
P00083431,34.83,True
P00083432,47.31,True
P00083433,59.07,True
P00083434,51.85,True
P00083435,30.96,True
P00083436,39.37,True
P00083437,54.32,True
P00083438,42.68,True
P00083439,42.75,True
P00083440,76.79,True
P00083441,47.6,True
P00083442,47.74,True
P00083443,32.87,True
P00083444,54.64,True
P00083445,47.7,True
P00083446,53.64,True
P00083447,47.1,True
P00083448,20.19,False
P00083449,57.01,True
P00083450,51.85,True
P00083451,45.33,True
P00083452,47.2,True
P00083453,27.51,False
P00083454,45.8,True
P00083455,19.83,False
P00083456,44.53,True
P00083457,26.89,False
P00083458,26.26,False
P00083459,49.12,True
P00083460,45.85,True
P00083461,41.58,True
P00083462,55.32,True
P00083463,53.55,True
P00083464,31.75,True
P00083465,24.4,False
P00083466,27.59,False
P00083467,31.3,True
P00083468,52.62,True
P00083469,56.47,True
P00083470,47.34,True
P00083471,26.5,False
P00083472,26.71,False
P00083473,63.11,True
P00083474,44.52,True
P00083475,43.94,True
P00083476,54.12,True
P00083477,29.23,False
P00083478,53.83,True
P00083479,49.04,True
P00083480,28.07,False
P00083481,29.19,False
P00083482,34.49,True
P00083483,51.34,True
P00083484,13.42,False
P00083485,44.12,True
P00083486,47.73,True
P00083487,26.83,False
P00083488,53.18,True
P00083489,20.12,False
P00083490,44.68,True
P00083491,57.27,True
P00083492,38.34,True
P00083493,41.41,True
P00083494,46.15,True
P00083495,34.9,True
P00083496,52.4,True
P00083497,53.07,True
P00083498,26.57,False
P00083499,52.9,True
P00083500,30.32,True
P00083501,60.53,True
P00083502,52.7,True
P00083503,51.28,True
P00083504,44.51,True
P00083505,49.65,True
P00083506,43.98,True
P00083507,49.07,True
P00083508,31.25,True
P00083509,28.64,False
P00083510,26.29,False
P00083511,47.8,True
P00083512,52.61,True
P00083513,48.67,True
P00083514,44.78,True
P00083515,39.18,True
P00083516,27.18,False
P00083517,48.44,True
P00083518,40.61,True
P00083519,47.55,True
P00083520,39.37,True
P00083521,29.51,False
P00083522,46.52,True
P00083523,40.21,True
P00083524,45.49,True
P00083525,35.98,True
P00083526,40.6,True
P00083527,46.11,True
P00083528,33.79,True
P00083529,30.65,True
P00083530,53.3,True
P00083531,52.19,True
P00083532,26.66,False
P00083533,40.85,True
P00083534,16.49,False
P00083535,43.64,True
P00083536,47.73,True
P00083537,45.9,True
P00083538,36.57,True
P00083539,40.14,True
P00083540,43.19,True
P00083541,58.5,True
P00083542,60.79,True
P00083543,52.97,True
P00083544,44.77,True
P00083545,26.17,False
P00083546,47.98,True
P00083547,36.97,True
P00083548,56.83,True
P00083549,53.16,True
P00083550,42.43,True
P00083551,57.39,True
P00083552,44.43,True
P00083553,57.79,True
P00083554,56.97,True
P00083555,48.93,True
P00083556,45.47,True
P00083557,55.48,True
P00083558,40.78,True
P00083559,29.41,False
P00083560,50.72,True
P00083561,57.15,True
P00083562,32.17,True
P00083563,42.56,True
P00083564,47.86,True
P00083565,43.7,True
P00083566,50.63,True
P00083567,48.95,True
P00083568,29.16,False
P00083569,46.5,True
P00083570,37.71,True
P00083571,51.77,True
P00083572,52.37,True
P00083573,27.5,False
P00083574,62.79,True
P00083575,44.69,True
P00083576,39.91,True
P00083577,46.99,True
P00083578,42.29,True
P00083579,48.25,True
P00083580,23.17,False
P00083581,18.22,False
P00083582,44.65,True
P00083583,49.12,True
P00083584,51.28,True
P00083585,43.47,True
P00083586,30.28,True
P00083587,58.88,True
P00083588,49.32,True
P00083589,29.21,False
P00083590,36.41,True
P00083591,44.46,True
P00083592,52.09,True
P00083593,30.22,True
P00083594,35.96,True
P00083595,40.63,True
P00083596,68.12,True
P00083597,50.38,True
P00083598,42.3,True
P00083599,45.77,True
P00083600,24.48,False
P00083601,53.12,True
P00083602,51.17,True
P00083603,46.31,True
P00083604,23.68,False
P00083605,60.08,True
P00083606,25.7,False
P00083607,43.53,True
P00083608,25.85,False
P00083609,56.95,True
P00083610,53.45,True
P00083611,29.5,False
P00083612,29.18,False
P00083613,40.07,True
P00083614,70.73,True
P00083615,85.01,True
P00083616,25.86,False
P00083617,61.27,True
P00083618,52.54,True
P00083619,55.65,True
P00083620,23.85,False
P00083621,30.57,True
P00083622,45.36,True
P00083623,30.63,True
P00083624,54.43,True
P00083625,42.17,True
P00083626,53.86,True
P00083627,49.96,True
P00083628,47.25,True
P00083629,31.32,True
P00083630,47.23,True
P00083631,34.49,True
P00083632,33.55,True
P00083633,39.44,True
P00083634,30.23,True
P00083635,73.68,True
P00083636,33.15,True
P00083637,52.0,True
P00083638,46.25,True
P00083639,31.05,True
P00083640,51.18,True
P00083641,56.01,True
P00083642,32.3,True
P00083643,49.29,True
P00083644,54.34,True
P00083645,39.32,True
P00083646,57.55,True
P00083647,17.05,False
P00083648,48.73,True
P00083649,58.26,True
P00083650,56.59,True
P00083651,65.72,True
P00083652,18.7,False
P00083653,35.86,True
P00083654,47.83,True
P00083655,36.83,True
P00083656,47.83,True
P00083657,60.75,True
P00083658,21.74,False
P00083659,45.3,True
P00083660,40.82,True
P00083661,31.22,True
P00083662,49.0,True
P00083663,32.49,True
P00083664,47.42,True
P00083665,44.81,True
P00083666,21.44,False
P00083667,67.92,True
P00083668,40.95,True
P00083669,34.0,True
P00083670,23.53,False
P00083671,42.42,True
P00083672,26.42,False
P00083673,47.61,True
P00083674,39.23,True
P00083675,52.3,True
P00083676,39.07,True
P00083677,53.63,True
P00083678,36.22,True
P00083679,43.9,True
P00083680,49.5,True
P00083681,30.72,True
P00083682,46.71,True
P00083683,31.91,True
P00083684,41.31,True
P00083685,34.31,True
P00083686,50.95,True
P00083687,39.57,True
P00083688,44.38,True
P00083689,41.37,True
P00083690,41.27,True
P00083691,22.73,False
P00083692,50.93,True
P00083693,38.05,True
P00083694,52.36,True
P00083695,61.69,True
P00083696,45.84,True
P00083697,19.79,False
P00083698,49.14,True
P00083699,56.37,True
P00083700,54.98,True
P00083701,30.35,True
P00083702,44.37,True
P00083703,56.92,True
P00083704,38.0,True
P00083705,52.65,True
P00083706,51.46,True
P00083707,42.0,True
P00083708,28.3,False
P00083709,26.51,False
P00083710,48.47,True
P00083711,44.5,True
P00083712,43.27,True
P00083713,47.07,True
P00083714,43.07,True
P00083715,53.37,True
P00083716,26.8,False
P00083717,49.14,True
P00083718,42.57,True
P00083719,20.01,False
P00083720,32.41,True
P00083721,26.14,False
P00083722,63.09,True
P00083723,79.16,True
P00083724,22.02,False
P00083725,39.68,True
P00083726,40.07,True
P00083727,24.09,False
P00083728,38.48,True
P00083729,44.3,True
P00083730,26.9,False
P00083731,54.27,True
P00083732,55.96,True
P00083733,48.7,True
P00083734,40.68,True
P00083735,18.96,False
P00083736,57.51,True
P00083737,41.26,True
P00083738,30.88,True
P00083739,27.06,False
P00083740,64.32,True
P00083741,42.11,True
P00083742,44.97,True
P00083743,30.1,True
P00083744,41.43,True
P00083745,51.19,True
P00083746,34.16,True
P00083747,57.12,True
P00083748,46.47,True
P00083749,29.46,False
P00083750,24.06,False
P00083751,37.64,True
P00083752,75.81,True
P00083753,56.66,True
P00083754,43.9,True
P00083755,58.28,True
P00083756,40.19,True
P00083757,25.21,False
P00083758,56.0,True
P00083759,30.24,True
P00083760,37.77,True
P00083761,55.02,True
P00083762,45.23,True
P00083763,25.24,False
P00083764,58.41,True
P00083765,40.49,True
P00083766,61.95,True
P00083767,49.34,True
P00083768,62.83,True
P00083769,38.13,True
P00083770,48.01,True
P00083771,26.39,False
P00083772,53.37,True
P00083773,40.79,True
P00083774,43.55,True
P00083775,42.96,True
P00083776,30.04,True
P00083777,16.45,False
P00083778,43.37,True
P00083779,29.46,False
P00083780,41.85,True
P00083781,54.02,True
P00083782,40.36,True
P00083783,50.65,True
P00083784,48.6,True
P00083785,50.92,True
P00083786,60.14,True
P00083787,23.51,False
P00083788,39.92,True
P00083789,38.84,True
P00083790,69.9,True
P00083791,40.59,True
P00083792,50.9,True
P00083793,35.65,True
P00083794,22.05,False
P00083795,26.58,False
P00083796,52.9,True
P00083797,47.24,True
P00083798,26.07,False
P00083799,44.77,True
P00083800,73.08,True
P00083801,42.89,True
P00083802,70.13,True
P00083803,53.34,True
P00083804,39.24,True
P00083805,61.49,True
P00083806,42.41,True
P00083807,52.93,True
P00083808,45.02,True
P00083809,42.87,True
P00083810,42.78,True
P00083811,39.96,True
P00083812,56.63,True
P00083813,43.48,True
P00083814,41.13,True
P00083815,45.82,True
P00083816,25.76,False
P00083817,49.7,True
P00083818,42.69,True
P00083819,49.04,True
P00083820,26.09,False
P00083821,27.17,False
P00083822,43.06,True
P00083823,41.49,True
P00083824,25.84,False
P00083825,17.0,False
P00083826,50.34,True
P00083827,21.91,False
P00083828,43.92,True
P00083829,37.56,True
P00083830,44.96,True
P00083831,43.04,True
P00083832,31.62,True
P00083833,14.46,False
P00083834,41.83,True
P00083835,44.71,True
P00083836,35.53,True
P00083837,47.74,True
P00083838,46.15,True
P00083839,52.94,True
P00083840,40.2,True
P00083841,57.21,True
P00083842,45.94,True
P00083843,35.66,True
P00083844,44.76,True
P00083845,40.65,True
P00083846,59.27,True
P00083847,31.44,True
P00083848,47.39,True
P00083849,65.87,True
P00083850,40.7,True
P00083851,50.09,True
P00083852,21.96,False
P00083853,52.25,True
P00083854,63.55,True
P00083855,72.41,True
P00083856,16.91,False
P00083857,22.74,False
P00083858,37.66,True
P00083859,47.15,True
P00083860,25.85,False
P00083861,47.57,True
P00083862,26.92,False
P00083863,54.74,True
P00083864,55.81,True
P00083865,50.68,True
P00083866,45.72,True
P00083867,47.27,True
P00083868,43.32,True
P00083869,25.29,False
P00083870,42.29,True
P00083871,54.81,True
P00083872,31.83,True
P00083873,49.49,True
P00083874,47.78,True
P00083875,43.92,True
P00083876,58.12,True
P00083877,46.18,True
P00083878,47.77,True
P00083879,62.94,True
P00083880,57.62,True
P00083881,50.97,True
P00083882,36.27,True
P00083883,22.21,False
P00083884,22.57,False
P00083885,34.3,True
P00083886,52.56,True
P00083887,41.36,True
P00083888,40.38,True
P00083889,36.82,True
P00083890,49.18,True
P00083891,48.23,True
P00083892,43.2,True
P00083893,40.18,True
P00083894,33.57,True
P00083895,46.53,True
P00083896,40.78,True
P00083897,17.48,False
P00083898,41.7,True
P00083899,32.77,True
P00083900,40.61,True
P00083901,74.51,True
P00083902,27.85,False
P00083903,33.32,True
P00083904,18.96,False
P00083905,39.62,True
P00083906,27.66,False
P00083907,39.36,True
P00083908,58.4,True
P00083909,28.06,False
P00083910,45.51,True
P00083911,30.31,True
P00083912,36.49,True
P00083913,78.69,True
P00083914,47.21,True
P00083915,31.53,True
P00083916,30.89,True
P00083917,46.09,True
P00083918,44.39,True
P00083919,78.36,True
P00083920,60.47,True
P00083921,46.29,True
P00083922,44.55,True
P00083923,46.07,True
P00083924,34.37,True
P00083925,22.0,False
P00083926,24.15,False
P00083927,57.74,True
P00083928,37.56,True
P00083929,34.44,True
P00083930,34.89,True
P00083931,39.8,True
P00083932,52.47,True
P00083933,30.47,True
P00083934,49.44,True
P00083935,56.09,True
P00083936,25.6,False
P00083937,48.84,True
P00083938,38.86,True
P00083939,57.4,True
P00083940,42.0,True
P00083941,52.85,True
P00083942,47.63,True
P00083943,51.88,True
P00083944,22.86,False
P00083945,32.27,True
P00083946,55.72,True
P00083947,42.88,True
P00083948,27.22,False
P00083949,26.43,False
P00083950,40.96,True
P00083951,37.4,True
P00083952,51.11,True
P00083953,56.88,True
P00083954,60.17,True
P00083955,26.77,False
P00083956,23.95,False
P00083957,54.47,True
P00083958,49.0,True
P00083959,13.69,False
P00083960,68.13,True
P00083961,31.66,True
P00083962,41.31,True
P00083963,15.97,False
P00083964,20.84,False
P00083965,45.13,True
P00083966,29.42,False
P00083967,43.16,True
P00083968,44.1,True
P00083969,37.27,True
P00083970,41.16,True
P00083971,60.39,True
P00083972,60.52,True
P00083973,43.87,True
P00083974,39.54,True
P00083975,45.78,True
P00083976,37.17,True
P00083977,58.99,True
P00083978,37.17,True
P00083979,49.82,True
P00083980,62.68,True
P00083981,21.29,False
P00083982,43.03,True
P00083983,57.08,True
P00083984,25.73,False
P00083985,32.55,True
P00083986,25.82,False
P00083987,41.85,True
P00083988,58.22,True
P00083989,36.98,True
P00083990,42.27,True
P00083991,39.73,True
P00083992,71.52,True
P00083993,41.06,True
P00083994,35.22,True
P00083995,41.36,True
P00083996,27.72,False
P00083997,50.66,True
P00083998,24.25,False
P00083999,45.93,True
P00084000,61.98,True
P00084001,60.62,True
P00084002,45.67,True
P00084003,42.44,True
P00084004,42.75,True
P00084005,38.19,True
P00084006,39.08,True
P00084007,58.14,True
P00084008,29.36,False
P00084009,40.28,True
P00084010,47.54,True
P00084011,45.34,True
P00084012,42.08,True
P00084013,43.91,True
P00084014,36.3,True
P00084015,41.85,True
P00084016,40.08,True
P00084017,28.19,False
P00084018,46.21,True
P00084019,42.9,True
P00084020,40.05,True
P00084021,58.53,True
P00084022,50.81,True
P00084023,53.47,True
P00084024,59.46,True
P00084025,49.89,True
P00084026,12.88,False
P00084027,49.3,True
P00084028,55.06,True
P00084029,56.3,True
P00084030,40.64,True
P00084031,22.43,False
P00084032,57.36,True
P00084033,26.41,False
P00084034,50.58,True
P00084035,55.9,True
P00084036,47.19,True
P00084037,29.09,False
P00084038,51.27,True
P00084039,24.46,False
P00084040,52.73,True
P00084041,57.54,True
P00084042,72.15,True
P00084043,21.3,False
P00084044,47.67,True
P00084045,47.8,True
P00084046,64.81,True
P00084047,28.67,False
P00084048,52.15,True
P00084049,35.23,True
P00084050,50.53,True
P00084051,52.92,True
P00084052,21.34,False
P00084053,51.36,True
P00084054,55.59,True
P00084055,25.85,False
P00084056,43.62,True
P00084057,43.98,True
P00084058,42.92,True
P00084059,44.31,True
P00084060,57.64,True
P00084061,55.38,True
P00084062,43.99,True
P00084063,40.85,True
P00084064,46.01,True
P00084065,50.6,True
P00084066,55.18,True
P00084067,20.19,False
P00084068,48.48,True
P00084069,34.93,True
P00084070,43.88,True
P00084071,54.19,True
P00084072,48.45,True
P00084073,28.93,False
P00084074,43.2,True
P00084075,51.63,True
P00084076,40.28,True
P00084077,32.21,True
P00084078,41.21,True
P00084079,44.42,True
P00084080,56.8,True
P00084081,39.6,True
P00084082,34.51,True
P00084083,41.08,True
P00084084,23.02,False
P00084085,65.77,True
P00084086,68.52,True
P00084087,30.35,True
P00084088,65.33,True
P00084089,68.09,True
P00084090,61.7,True
P00084091,31.57,True
P00084092,45.65,True
P00084093,42.81,True
P00084094,42.63,True
P00084095,35.59,True
P00084096,51.77,True
P00084097,38.63,True
P00084098,53.17,True
P00084099,49.81,True
P00084100,31.61,True
P00084101,34.08,True
P00084102,52.22,True
P00084103,49.87,True
P00084104,54.56,True
P00084105,42.13,True
P00084106,41.41,True
P00084107,65.86,True
P00084108,42.04,True
P00084109,31.18,True
P00084110,45.28,True
P00084111,33.29,True
P00084112,26.18,False
P00084113,30.34,True
P00084114,36.73,True
P00084115,25.14,False
P00084116,24.34,False
P00084117,45.43,True
P00084118,22.88,False
P00084119,61.02,True
P00084120,40.68,True
P00084121,26.52,False
P00084122,32.08,True
P00084123,39.69,True
P00084124,53.59,True
P00084125,51.99,True
P00084126,61.59,True
P00084127,35.96,True
P00084128,45.8,True
P00084129,19.93,False
P00084130,59.51,True
P00084131,17.21,False
P00084132,49.37,True
P00084133,36.33,True
P00084134,52.9,True
P00084135,36.65,True
P00084136,38.13,True
P00084137,68.33,True
P00084138,32.1,True
P00084139,34.3,True
P00084140,49.11,True
P00084141,29.53,False
P00084142,20.24,False
P00084143,32.16,True
P00084144,53.0,True
P00084145,29.09,False
P00084146,39.75,True
P00084147,55.85,True
P00084148,43.36,True
P00084149,62.17,True
P00084150,40.95,True
P00084151,49.62,True
P00084152,50.9,True
P00084153,51.63,True
P00084154,41.04,True
P00084155,21.53,False
P00084156,72.97,True
P00084157,25.36,False
P00084158,23.98,False
P00084159,31.02,True
P00084160,42.95,True
P00084161,40.27,True
P00084162,25.7,False
P00084163,45.22,True
P00084164,37.4,True
P00084165,39.55,True
P00084166,29.2,False
P00084167,50.22,True
P00084168,52.49,True
P00084169,50.94,True
P00084170,52.68,True
P00084171,35.55,True
P00084172,44.89,True
P00084173,49.73,True
P00084174,40.0,True
P00084175,48.46,True
P00084176,27.99,False
P00084177,45.07,True
P00084178,32.29,True
P00084179,36.44,True
P00084180,44.58,True
P00084181,32.34,True
P00084182,42.93,True
P00084183,28.97,False
P00084184,8.57,False
P00084185,31.54,True
P00084186,56.31,True
P00084187,31.02,True
P00084188,47.8,True
P00084189,39.49,True
P00084190,28.44,False
P00084191,20.18,False
P00084192,65.32,True
P00084193,44.79,True
P00084194,10.48,False
P00084195,44.11,True
P00084196,34.05,True
P00084197,36.42,True
P00084198,50.18,True
P00084199,43.66,True
P00084200,28.31,False
P00084201,41.06,True
P00084202,38.38,True
P00084203,36.23,True
P00084204,40.49,True
P00084205,18.61,False
P00084206,49.45,True
P00084207,30.27,True
P00084208,32.53,True
P00084209,50.24,True
P00084210,44.67,True
P00084211,49.24,True
P00084212,37.93,True
P00084213,46.0,True
P00084214,45.18,True
P00084215,46.07,True
P00084216,56.27,True
P00084217,22.02,False
P00084218,29.47,False
P00084219,60.08,True
P00084220,35.54,True
P00084221,22.31,False
P00084222,43.73,True
P00084223,36.71,True
P00084224,52.49,True
P00084225,30.83,True
P00084226,58.6,True
P00084227,55.62,True
P00084228,45.52,True
P00084229,41.17,True
P00084230,52.26,True
P00084231,38.23,True
P00084232,47.03,True
P00084233,25.75,False
P00084234,34.07,True
P00084235,52.4,True
P00084236,46.92,True
P00084237,49.29,True
P00084238,42.35,True
P00084239,30.63,True
P00084240,46.0,True
P00084241,40.66,True
P00084242,71.83,True
P00084243,34.61,True
P00084244,72.86,True
P00084245,46.66,True
P00084246,27.56,False
P00084247,39.4,True
P00084248,16.93,False
P00084249,50.48,True
P00084250,42.27,True
P00084251,55.25,True
P00084252,27.68,False
P00084253,51.21,True
P00084254,33.82,True
P00084255,35.35,True
P00084256,38.6,True
P00084257,42.92,True
P00084258,31.86,True
P00084259,37.37,True
P00084260,39.87,True
P00084261,44.39,True
P00084262,49.13,True
P00084263,48.36,True
P00084264,44.9,True
P00084265,20.13,False
P00084266,25.24,False
P00084267,35.08,True
P00084268,60.26,True
P00084269,46.11,True
P00084270,19.82,False
P00084271,25.87,False
P00084272,57.52,True
P00084273,51.95,True
P00084274,39.56,True
P00084275,50.46,True
P00084276,50.58,True
P00084277,35.07,True
P00084278,31.47,True
P00084279,34.33,True
P00084280,44.59,True
P00084281,45.82,True
P00084282,52.69,True
P00084283,52.41,True
P00084284,35.95,True
P00084285,32.06,True
P00084286,66.91,True
P00084287,27.25,False
P00084288,52.18,True
P00084289,50.48,True
P00084290,47.5,True
P00084291,62.1,True
P00084292,69.75,True
